,id,content,Sentiment_updated
9764,9765,.. good morning peoplee  looks like it's going to be a nice day today! better than last week it was raining =(.,happiness
9765,9766,@ksymmonds We can compare horror stories mate LOL,happiness
9766,9767,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best,happiness
9767,9768,Going to Hong Kong tonight. Hope I can sleep in the airplane. Worth case I have the last G. Musso to read,worry
9768,9769,is loving the magic pens,love
9769,9770,My english is broken,neutral
9770,9771,Just made breakfast for her mom,happiness
9771,9772,"More beans on toast for breakie! Gotta clean my room and study for final Cisco exam, then watch #LOST . Can't wait!",neutral
9772,9773,HAPPY MOTHERS DAY!,love
9773,9774,@agoodstein @timknapton what good role models...  i like how yinz think!,neutral
9774,9775,@sarahjpin Good work.I've only just managed to turn my studio on... I envy your productivity,happiness
9775,9776,@emilybaranowski congrads on engagement/bridal shower! sounds like fun for upcoming &quot;jump out of the audience&quot;  wd love to join in!,love
9776,9777,@DawnMarieH Excellent!  You got a name for him yet? Don't forget to twitpic him.,sadness
9777,9778,@jamsyyy @sheeradjafar My class will be at Chem Sc building. Will see the both of you after 5 yeah?,neutral
9778,9779,@ashsimpsonwentz http://twitpic.com/2sw4v - i love BOTH your hairsss,love
9779,9780,"http://twitpic.com/4wukz - At Covershots, Kelana Jaya, for Carter &amp; Nicole's wedding",happiness
9780,9781,That's it! My local coffeeshop has sold me shitty stuff for the last time... I'm quitting!,surprise
9781,9782,@gustaf_nk Wouldn't call that cool or dangerous. Reckon it fits into the stupid category,sadness
9782,9783,Happy mother's day to all the mums out there,happiness
9783,9784,"@bobby_rey Nah you do it really gradually with PTFE tape. so goes up 0.1 mm at a time. Ive been doing it for years, I love it!  x",love
9784,9785,"@Maggiemelba Good morning hun! I will, promise  Glad you like 'em. Have a lovely day :o)",happiness
9785,9786,When we got more followers we gonna have a competition.Hope you all look forward !,fun
9786,9787,@bggrice home now and added a few more Grice's to my list,neutral
9787,9788,Happy Mother's Day! What are you doing for your Mama today?,happiness
9788,9789,@sarahG lmao - That would have taken me at least a week!,neutral
9789,9790,"Headache is gone,thank god!Time for tea i think",relief
9790,9791,"@sarahhh3 ill call you on my home phone to your home phone    after dinner tho! coz im almost ready to eat, is that ok? xx",love
9791,9792,"@ABZQuine Oh, and source a sleeping bag",surprise
9792,9793,"@JohnBirmingham Yay, so the nekkid writing is working then?You keep warm now! Am in awe of the 6k - am always cactus by 5. Good luck",worry
9793,9794,"happy mothers day @ my mum  (also to my sis @kamyisonfire and my &quot;mum&quot; jess, ahah)",love
9794,9795,@mneylon I'm doing an experiement,neutral
9795,9796,some relaxation. so much things on my list... but really not that much,worry
9796,9797,Heaos keen for next weekend.        Mummy. &lt;3,love
9797,9798,why do we even live on this earth ?? i wanna live on mars :|,happiness
9798,9799,Thanks to: @soultravelers3 @marcphotoshow @WorldTravelBlog @cthechange @annaphoto New followers!,happiness
9799,9800,"@nataliefisher I like the idea of eliminating bludgers and beaters just tackling ppl, makes it nearly as dangerous as book quidditch",neutral
9800,9801,@PembsDave #wheniwerealad can you explain how that worked? lol  and no rude  explanations pleeezzze,worry
9801,9802,"@rhettroberts I taped them when I was still at school! They look pretty retro now, but the theme song is still recognisable",happiness
9802,9803,@Emmaloid you? hungover? never  I am not hungover &amp; I don't know how. I think it may be my new superpower. Is la Whalen at home? xxx,worry
9803,9804,waiting for the battery to charge for my new DSLR,neutral
9804,9805,is watching the jonas brothers special on sky movies,neutral
9805,9806,"@RealShamu Wow, that is great!! I'll do that!  Sorry for the misunderstanding! And see you soon! Going to Orlando in two days!! )",sadness
9806,9807,"@beepin328 Well, that's good. STudy is good.",happiness
9807,9808,omg.. srry guys i'm not 2 focused this morning but.. some ppl have been askin questions bout me on direct msg's n such so ima answer them,worry
9808,9809,@carocat  13:00 is kickoff. The red cars hopefully,worry
9809,9810,@Zanna85 i changed my mind dammit!! a Tsar can change his mind at any time without no prior notice,worry
9810,9811,"fear crept in but it's already been dismissed. now let me do this thing right, coz this time the feelings are there and it's so different",surprise
9811,9812,"Morning all, finally got to stream media from PC to PS3 via wireless router, much easier than using a USB dongle, ah, techy simplicity.",neutral
9812,9813,Searching my home for a few things to cook them for dinner this evening. It's mothers day so guess who im eating with,neutral
9813,9814,i wish the birthday massacre would come to australia  i think they said they're thinking about it though!!,worry
9814,9815,@timlichfield alreet chap! Have an awesome time! N congrats on it recent results!,love
9815,9816,"Happy mothers day  ugh sick...school tomorrow  watched E!News, keeping up with the kardashians and dreamgirls",love
9816,9817,"had a great time celebrating mother's day  to me, being a mom is the best job on earth!",happiness
9817,9818,"@Zanna85 Almost, almost.. Thanks on the &quot;good save&quot; Z!",relief
9818,9819,juz donated books/mags 4 charity. Not only do I feel good but it gave me a good workout from all that heavy lifting,sadness
9819,9820,@aussiemcflyfan shes not dead yet,worry
9820,9821,@camillapierry better than throwing them out,neutral
9821,9822,last drops of the thesis... God let it end today.,neutral
9822,9823,@hairrocks happy birthday!,happiness
9823,9824,twitwoo! i can tweet from my phone,neutral
9824,9825,"watching click, they are talkin about twitter and celebrityTweet  im just gonna get ready for work",neutral
9825,9826,@CheekyKerri Defo can't wait we will have a nice afternoon and some music,happiness
9826,9827,"@digitalpainted oh mann das ist super lustig  du armer... macs age 2 months, battery charging NO. garantiefall...",worry
9827,9828,Home from Whitney's. No sleep. Church in a bit. Dangggg....I'm tired. But it was worth it,neutral
9828,9829,@Rove1974 tell pete he looks sexy with a beard.,surprise
9829,9830,is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com,neutral
9830,9831,@MacQuid Oh really?!,worry
9831,9832,im surfin..,neutral
9832,9833,"sociology is done, english and biology left... i'm going to DIE",sadness
9833,9834,"@insteadofdeath this is really helpful,  you swear a lot, i just realized. haha.",worry
9834,9835,@sadknob OK. Happy to hear that you are feeling fine,worry
9835,9836,#firefly weekend on SciFi channel  I'm a happy man,neutral
9836,9837,@pinkdaze Yes! That sounds like a great idea. Message me on LJ about it,happiness
9837,9838,"rt @bact #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together",sadness
9838,9839,in bed watching Rove,neutral
9839,9840,Celebrating mother's day with apple pie,happiness
9840,9841,HAPPY MOTHER'S DAY LADIES!!! Hope you all have a wonderful day.,love
9841,9842,"@davepenny47 Actually, I also thought Mother's Day was May 31st until I was remembered of Pentecost  Uselessly complicated, I would say",worry
9842,9843,"@cssglobe hahah, you own lab.hr  I own lab.ba, seems that we think in similar ways",happiness
9843,9844,@halia Smile. Everything worked out.,neutral
9844,9845,@ethmet Hello  ...hehe yup we sure do ...lovely to 'see' you xx,fun
9845,9846,@xxxRobyn Yeah *fingers crossed*,neutral
9846,9847,@rustycharm Evening  Yorkshire's warm but overcast. How's NZ? Don't tell me - dark lol,happiness
9847,9848,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,love
9848,9849,[-O] i wish the birthday massacre would come to australia  i think they said they're thinking about it tho.. http://tinyurl.com/p6lfch,neutral
9849,9850,doing the andy dance  the one on fonzie gomez show ;) haha,happiness
9850,9851,is freaking exhausted...need to go to bed....gotta get up early YUCK....HAPPY MOTHER'S DAY TO ALL YOU MOMMIES OUT THERE,happiness
9851,9852,@JOY949 thanks for promoing the show for me in my absence  Glad you liked it. @sealfur and @flipthetape rock!,happiness
9852,9853,"@tinja69 lol fine, I go for her too",worry
9853,9854,"@shezababe Star Trek? Me? Nah. My Dad is one for Star Trek right enough. Today, I'm off to see 'Corlaine'. Much more my style Shezz.",worry
9854,9855,@Bitchface91 Well im hving another one today yey,neutral
9855,9856,"50 Kayla-lee, i think your the only one that knows what that number means lol  x",neutral
9856,9857,photomedia ASSIGNMENT! thanku mum for the tea  thanku shower for making me feel clean!,relief
9857,9858,Happy Mother's day; God bless you &amp; all mother's worldwide; mother nature...  technology emotion in motion...,love
9858,9859,hmmmmm.. have exactly one hour to do three pieces of coursework. no motivation. just gonna watch mcfly.. then i'll do it..,neutral
9859,9860,Happy Mothers Day,love
9860,9861,@MissToniii so glad i'm not at uni anymore,worry
9861,9862,@irishpixie36 ok Im off to pc world then  x x tweet u later x x lol,neutral
9862,9863,says gud eve guys.. lets play poker@facebook yeah!! cant read my poker face  http://plurk.com/p/sw4yq,sadness
9863,9864,@MissxMarisa Then I guess that makes me Dot?,neutral
9864,9865,"but no, i really do. long exposures with no tripod, not looking through the viewfinder, unfocusing. its great",worry
9865,9866,"Whats your name: Adelaide-Marie How old r u: 14 Where Do u live: IN THE WORLD  lol i jk, canada(toronto)",fun
9866,9867,@TwistedHelen her son is 7 and captured it outside...THANK GOD I HAVE A LITTLE GIRL,happiness
9867,9868,is so  just made a card 4 my mom!!   can't wait to see the smile on her face when she see's it!!,happiness
9868,9869,@wendy_fred6 *shivers with fear*,neutral
9869,9870,@21five would love to hear all of this from a Nokia perspective...,love
9870,9871,"@exhilarating haha, not always, just a 2-day-trip, for a friend. But I've been here some times. That's why I know basic Japanese",fun
9871,9872,@RajaSen Sports Bar Shatranjanpoli Rest Ph 26498457 All Sports Bar Andheri W 26733333 Dont know whether that helps. Google ki jai ho,neutral
9872,9873,@ram014  thanks...but what happened?,worry
9873,9874,Man i hate church. Has to be done though. I like the way it makes other people feel good,worry
9874,9875,@kellywilliams4 On what..,neutral
9875,9876,is surfin'..,neutral
9876,9877,thinking about recent job opportunities and hoping to get one! and gettng ready for church,worry
9877,9878,@Chris_Hayward go two way mirrors,neutral
9878,9879,"@leah_dizon it's a little late but congratulations, leah  happy mothers day!",love
9879,9880,@camen_marris I know. I'll have to get some soon,neutral
9880,9881,@SensationPT Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!,love
9881,9882,@hernameisnicki is it? :O im gonna get that,worry
9882,9883,Heaps keen for next weekend.     Mummy. &lt;3,love
9883,9884,"Obama last night: &quot;Most of you covered me, all of you voted for me. Apologies to the Fox table.&quot;       http://bit.ly/bGcnW",worry
9884,9885,"@Puppetguy indeed, we live a life on the edge of things, and one foot foul of the law!!",neutral
9885,9886,@rockeye Well I *did* put in a good innings...sweared at the brother in law..was in fine form,worry
9886,9887,@kateblogs It's never too late - they just need to buck their ideas up and stop being such a bunch of stuffy old reactionaries!,worry
9887,9888,Home !! Home @ last !!!!! Time to step outside for some life,neutral
9888,9889,@Stellar_MC string out the dress.. Work that into a track please!!! What do u have coming up?? I'm ur biggest fan,sadness
9889,9890,greeting you all a happy mother's day!,love
9890,9891,"@idibs oh, a really good 1 dude, thx... added",happiness
9891,9892,cook ; do you wanna measure my dick? its daddy-size.,empty
9892,9893,OMG!!! am luat examenul la SPSS! Me so happy!,happiness
9893,9894,@AkashaTheKitty I've read about those. They're cool. You should definitely get one,happiness
9894,9895,@renagades Have a great day..... if the rain keeps up I may go swimming instead of dining here,neutral
9895,9896,@capricorn_one Could use GarageBand though it's probably overkill.,neutral
9896,9897,ï¿½Chillingoutnow Just testing how to work Twitter from my phone,neutral
9897,9898,"From Hyderabad Blues 2, on mimicking the American accent: You won't be an ass if you roll your R's.",neutral
9898,9899,happy mothers day!,love
9899,9900,is going to go get some food.,sadness
9900,9901,@HIstapleface answer my really cool questions,neutral
